order_id,date,customer_id,region,channel,category,quantity,unit_price,discount_pct,revenue,cogs,gross_profit,is_demo_data
ORD-11181,2025-02-04,CUST-254,EMEA,Digital Self-Service,Enterprise Software,5,4363.99,0.0,21819.95,5891.39,15928.56,True
ORD-11182,2025-02-23,CUST-197,EMEA,Partner / Reseller,Cloud Services,1,556.16,5.0,556.16,210.23,345.93,True
ORD-11183,2025-02-02,CUST-136,EMEA,Direct Sales,Hardware & Peripherals,5,860.35,5.0,4301.75,3345.04,956.71,True
ORD-11184,2025-02-08,CUST-195,EMEA,Partner / Reseller,Hardware & Peripherals,1,881.64,5.0,881.64,685.56,196.08,True
ORD-11185,2025-02-04,CUST-346,EMEA,Direct Sales,Enterprise Software,1,4193.58,0.0,4193.58,1132.27,3061.31,True
ORD-11186,2025-02-17,CUST-263,North America,Digital Self-Service,Enterprise Software,1,3283.8,10.0,3283.8,886.63,2397.17,True
ORD-11187,2025-02-04,CUST-196,LATAM,Partner / Reseller,Professional Consulting,1,3354.59,0.0,3354.59,1992.63,1361.96,True
ORD-11188,2025-02-03,CUST-324,North America,Inside Sales,Professional Consulting,1,2741.02,0.0,2741.02,1628.17,1112.85,True
ORD-11189,2025-02-11,CUST-255,North America,Direct Sales,Professional Consulting,2,7192.39,0.0,14384.78,8544.56,5840.22,True
ORD-11190,2025-02-24,CUST-347,APAC,Inside Sales,Enterprise Software,2,2511.66,5.0,5023.32,1356.3,3667.02,True
ORD-11191,2025-02-04,CUST-268,North America,Inside Sales,Enterprise Software,2,3809.3,5.0,7618.6,2057.02,5561.58,True
ORD-11192,2025-02-08,CUST-281,APAC,Inside Sales,Enterprise Software,10,3956.59,10.0,39565.9,10682.79,28883.11,True
ORD-11193,2025-02-05,CUST-173,North America,Inside Sales,Cloud Services,1,1143.4,5.0,1143.4,432.21,711.19,True
ORD-11194,2025-02-22,CUST-319,North America,Digital Self-Service,Hardware & Peripherals,1,1004.72,5.0,1004.72,781.27,223.45,True
ORD-11195,2025-02-10,CUST-161,LATAM,Partner / Reseller,Professional Consulting,1,5808.06,5.0,5808.06,3449.99,2358.07,True
ORD-11196,2025-02-02,CUST-323,North America,Inside Sales,Professional Consulting,1,5324.96,5.0,5324.96,3163.03,2161.93,True
ORD-11197,2025-03-01,CUST-273,APAC,Direct Sales,Professional Consulting,1,4877.94,5.0,4877.94,2897.5,1980.44,True
ORD-11198,2025-02-19,CUST-208,EMEA,Digital Self-Service,Enterprise Software,1,4359.31,0.0,4359.31,1177.01,3182.3,True
ORD-11199,2025-02-23,CUST-341,EMEA,Direct Sales,Cloud Services,10,2332.96,5.0,23329.6,8818.59,14511.01,True
ORD-11200,2025-02-05,CUST-157,North America,Digital Self-Service,Cloud Services,1,2252.05,10.0,2252.05,851.27,1400.78,True
ORD-11201,2025-02-16,CUST-143,North America,Direct Sales,Enterprise Software,1,1393.44,0.0,1393.44,376.23,1017.21,True
ORD-11202,2025-02-21,CUST-130,North America,Inside Sales,Enterprise Software,2,3248.65,0.0,6497.3,1754.27,4743.03,True
ORD-11203,2025-02-06,CUST-336,North America,Direct Sales,Enterprise Software,1,3598.47,15.0,3598.47,971.59,2626.88,True
ORD-11204,2025-02-28,CUST-257,EMEA,Digital Self-Service,Cloud Services,1,1425.36,0.0,1425.36,538.79,886.57,True
ORD-11205,2025-01-31,CUST-102,North America,Inside Sales,Enterprise Software,1,3945.25,0.0,3945.25,1065.22,2880.03,True
ORD-11206,2025-02-16,CUST-224,North America,Digital Self-Service,Cloud Services,1,722.79,0.0,722.79,273.21,449.58,True
ORD-11207,2025-02-12,CUST-237,APAC,Direct Sales,Enterprise Software,3,2585.08,25.0,7755.24,2093.91,5661.33,True
ORD-11208,2025-02-21,CUST-211,North America,Partner / Reseller,Professional Consulting,1,2971.01,0.0,2971.01,1764.78,1206.23,True
ORD-11209,2025-02-09,CUST-330,North America,Partner / Reseller,Enterprise Software,2,2699.27,15.0,5398.54,1457.61,3940.93,True
ORD-11210,2025-02-21,CUST-226,APAC,Partner / Reseller,Hardware & Peripherals,1,274.73,0.0,274.73,213.63,61.1,True
ORD-11211,2025-02-24,CUST-289,APAC,Inside Sales,Professional Consulting,2,4399.26,0.0,8798.52,5226.32,3572.2,True
ORD-11212,2025-02-03,CUST-103,APAC,Partner / Reseller,Professional Consulting,1,2756.74,0.0,2756.74,1637.5,1119.24,True
ORD-11213,2025-02-26,CUST-211,EMEA,Digital Self-Service,Enterprise Software,2,4910.47,5.0,9820.94,2651.65,7169.29,True
ORD-11214,2025-02-24,CUST-147,North America,Direct Sales,Cloud Services,2,1696.99,15.0,3393.98,1282.92,2111.06,True
ORD-11215,2025-02-22,CUST-280,APAC,Direct Sales,Enterprise Software,1,4318.32,10.0,4318.32,1165.95,3152.37,True
ORD-11216,2025-02-16,CUST-261,EMEA,Partner / Reseller,Cloud Services,3,796.2,0.0,2388.6,902.89,1485.71,True
ORD-11217,2025-02-12,CUST-209,North America,Partner / Reseller,Enterprise Software,5,4963.52,0.0,24817.6,6700.75,18116.85,True
ORD-11218,2025-02-01,CUST-350,North America,Digital Self-Service,Enterprise Software,2,3194.89,5.0,6389.78,1725.24,4664.54,True
ORD-11219,2025-02-01,CUST-168,North America,Digital Self-Service,Cloud Services,1,1752.13,10.0,1752.13,662.31,1089.82,True
ORD-11220,2025-02-07,CUST-113,EMEA,Digital Self-Service,Enterprise Software,1,1380.71,0.0,1380.71,372.79,1007.92,True
ORD-11221,2025-02-15,CUST-164,LATAM,Digital Self-Service,Enterprise Software,1,3504.78,0.0,3504.78,946.29,2558.49,True
ORD-11222,2025-02-03,CUST-320,North America,Digital Self-Service,Enterprise Software,2,1251.91,10.0,2503.82,676.03,1827.79,True
ORD-11223,2025-02-11,CUST-160,EMEA,Partner / Reseller,Professional Consulting,2,5533.47,5.0,11066.94,6573.76,4493.18,True
ORD-11224,2025-02-02,CUST-130,North America,Partner / Reseller,Hardware & Peripherals,2,287.01,0.0,574.02,446.36,127.66,True
ORD-11225,2025-02-14,CUST-187,North America,Inside Sales,Hardware & Peripherals,1,228.62,25.0,228.62,177.77,50.85,True
ORD-11226,2025-02-06,CUST-207,EMEA,Digital Self-Service,Cloud Services,1,722.71,15.0,722.71,273.18,449.53,True
ORD-11227,2025-02-24,CUST-329,North America,Direct Sales,Professional Consulting,10,7440.89,15.0,74408.9,44198.89,30210.01,True
ORD-11228,2025-02-02,CUST-302,North America,Digital Self-Service,Cloud Services,5,1499.9,5.0,7499.5,2834.81,4664.69,True
ORD-11229,2025-02-04,CUST-348,EMEA,Inside Sales,Enterprise Software,1,4832.05,5.0,4832.05,1304.65,3527.4,True
ORD-11230,2025-02-17,CUST-292,EMEA,Inside Sales,Professional Consulting,1,7829.23,5.0,7829.23,4650.56,3178.67,True
ORD-11231,2025-02-08,CUST-251,EMEA,Inside Sales,Enterprise Software,2,1213.68,5.0,2427.36,655.39,1771.97,True
ORD-11232,2025-02-23,CUST-281,North America,Direct Sales,Cloud Services,1,1037.16,0.0,1037.16,392.05,645.11,True
ORD-11233,2025-03-04,CUST-341,APAC,Partner / Reseller,Cloud Services,2,1012.87,0.0,2025.74,765.73,1260.01,True
ORD-11234,2025-03-28,CUST-153,EMEA,Direct Sales,Enterprise Software,10,4924.09,5.0,49240.9,13295.04,35945.86,True
ORD-11235,2025-03-23,CUST-280,APAC,Digital Self-Service,Cloud Services,1,1175.13,10.0,1175.13,444.2,730.93,True
ORD-11236,2025-03-16,CUST-260,APAC,Digital Self-Service,Hardware & Peripherals,10,459.64,0.0,4596.4,3574.16,1022.24,True
ORD-11237,2025-03-11,CUST-350,APAC,Direct Sales,Enterprise Software,1,4892.1,10.0,4892.1,1320.87,3571.23,True
ORD-11238,2025-03-25,CUST-262,EMEA,Partner / Reseller,Enterprise Software,3,3684.53,10.0,11053.59,2984.47,8069.12,True
ORD-11239,2025-03-10,CUST-319,APAC,Partner / Reseller,Enterprise Software,2,1974.89,5.0,3949.78,1066.44,2883.34,True
ORD-11240,2025-03-26,CUST-123,EMEA,Inside Sales,Professional Consulting,3,4211.84,0.0,12635.52,7505.5,5130.02,True
ORD-11241,2025-03-30,CUST-146,EMEA,Direct Sales,Enterprise Software,5,3364.7,0.0,16823.5,4542.35,12281.15,True
ORD-11242,2025-03-31,CUST-117,North America,Inside Sales,Enterprise Software,2,2697.95,0.0,5395.9,1456.89,3939.01,True
ORD-11243,2025-04-01,CUST-135,EMEA,Direct Sales,Cloud Services,2,1245.26,5.0,2490.52,941.42,1549.1,True
ORD-11244,2025-03-15,CUST-312,EMEA,Direct Sales,Enterprise Software,1,1618.13,0.0,1618.13,436.9,1181.23,True
ORD-11245,2025-03-27,CUST-103,APAC,Direct Sales,Enterprise Software,2,1742.02,25.0,3484.04,940.69,2543.35,True
ORD-11246,2025-03-06,CUST-121,North America,Inside Sales,Cloud Services,3,2118.34,10.0,6355.02,2402.2,3952.82,True
ORD-11247,2025-03-31,CUST-139,North America,Digital Self-Service,Cloud Services,1,742.6,5.0,742.6,280.7,461.9,True
ORD-11248,2025-03-06,CUST-126,EMEA,Inside Sales,Enterprise Software,1,1369.2,0.0,1369.2,369.68,999.52,True
ORD-11249,2025-04-01,CUST-190,EMEA,Partner / Reseller,Enterprise Software,1,2061.37,15.0,2061.37,556.57,1504.8,True
ORD-11250,2025-03-24,CUST-128,EMEA,Direct Sales,Enterprise Software,3,4560.05,0.0,13680.15,3693.64,9986.51,True
ORD-11251,2025-03-12,CUST-336,LATAM,Direct Sales,Enterprise Software,1,3539.65,15.0,3539.65,955.71,2583.94,True
ORD-11252,2025-03-22,CUST-146,EMEA,Partner / Reseller,Enterprise Software,1,2828.79,15.0,2828.79,763.77,2065.02,True
ORD-11253,2025-03-24,CUST-126,North America,Inside Sales,Enterprise Software,1,4306.74,5.0,4306.74,1162.82,3143.92,True
ORD-11254,2025-04-01,CUST-301,North America,Partner / Reseller,Enterprise Software,2,4646.54,10.0,9293.08,2509.13,6783.95,True
ORD-11255,2025-03-07,CUST-301,LATAM,Direct Sales,Enterprise Software,2,2684.28,0.0,5368.56,1449.51,3919.05,True
ORD-11256,2025-03-16,CUST-132,North America,Inside Sales,Hardware & Peripherals,1,442.4,0.0,442.4,344.01,98.39,True
ORD-11257,2025-03-18,CUST-303,EMEA,Partner / Reseller,Cloud Services,1,1856.18,10.0,1856.18,701.64,1154.54,True
ORD-11258,2025-03-23,CUST-237,EMEA,Partner / Reseller,Hardware & Peripherals,1,552.34,0.0,552.34,429.5,122.84,True
ORD-11259,2025-03-21,CUST-307,APAC,Direct Sales,Professional Consulting,2,5161.68,0.0,10323.36,6132.08,4191.28,True
ORD-11260,2025-03-03,CUST-221,LATAM,Direct Sales,Enterprise Software,1,4432.26,0.0,4432.26,1196.71,3235.55,True
ORD-11261,2025-03-14,CUST-135,North America,Partner / Reseller,Enterprise Software,2,4427.45,10.0,8854.9,2390.82,6464.08,True
ORD-11262,2025-03-20,CUST-311,North America,Partner / Reseller,Hardware & Peripherals,1,1108.6,0.0,1108.6,862.05,246.55,True
ORD-11263,2025-03-25,CUST-347,North America,Direct Sales,Professional Consulting,1,4264.76,10.0,4264.76,2533.27,1731.49,True
ORD-11264,2025-03-24,CUST-140,North America,Digital Self-Service,Cloud Services,2,1401.34,0.0,2802.68,1059.41,1743.27,True
ORD-11265,2025-03-10,CUST-138,APAC,Inside Sales,Enterprise Software,3,3362.9,10.0,10088.7,2723.95,7364.75,True
ORD-11266,2025-03-26,CUST-284,North America,Direct Sales,Cloud Services,1,2392.41,0.0,2392.41,904.33,1488.08,True
ORD-11267,2025-03-07,CUST-144,EMEA,Direct Sales,Enterprise Software,2,3641.33,0.0,7282.66,1966.32,5316.34,True
ORD-11268,2025-03-16,CUST-312,North America,Digital Self-Service,Cloud Services,2,2239.55,10.0,4479.1,1693.1,2786.0,True
ORD-11269,2025-03-16,CUST-196,LATAM,Partner / Reseller,Hardware & Peripherals,1,435.42,10.0,435.42,338.58,96.84,True
ORD-11270,2025-03-15,CUST-290,LATAM,Direct Sales,Cloud Services,1,859.7,10.0,859.7,324.97,534.73,True
ORD-11271,2025-03-17,CUST-197,North America,Digital Self-Service,Cloud Services,1,1770.67,5.0,1770.67,669.31,1101.36,True
ORD-11272,2025-03-09,CUST-299,APAC,Direct Sales,Enterprise Software,1,1596.72,0.0,1596.72,431.11,1165.61,True
ORD-11273,2025-03-08,CUST-293,APAC,Partner / Reseller,Cloud Services,2,537.17,5.0,1074.34,406.1,668.24,True
ORD-11274,2025-03-23,CUST-245,EMEA,Inside Sales,Hardware & Peripherals,1,402.35,0.0,402.35,312.87,89.48,True
ORD-11275,2025-03-13,CUST-292,North America,Inside Sales,Enterprise Software,10,2372.7,5.0,23727.0,6406.29,17320.71,True
ORD-11276,2025-03-13,CUST-279,EMEA,Digital Self-Service,Professional Consulting,10,6354.13,5.0,63541.3,37743.53,25797.77,True
ORD-11277,2025-03-26,CUST-106,EMEA,Inside Sales,Cloud Services,2,1454.57,5.0,2909.14,1099.65,1809.49,True
ORD-11278,2025-03-30,CUST-218,North America,Direct Sales,Professional Consulting,1,3740.72,25.0,3740.72,2221.99,1518.73,True
ORD-11279,2025-03-10,CUST-296,EMEA,Digital Self-Service,Hardware & Peripherals,2,997.85,5.0,1995.7,1551.86,443.84,True
ORD-11280,2025-03-07,CUST-210,North America,Inside Sales,Enterprise Software,3,2569.2,0.0,7707.6,2081.05,5626.55,True
ORD-11281,2025-03-22,CUST-227,North America,Direct Sales,Cloud Services,2,2411.83,0.0,4823.66,1823.34,3000.32,True
ORD-11282,2025-03-30,CUST-329,North America,Direct Sales,Enterprise Software,2,4496.63,5.0,8993.26,2428.18,6565.08,True
ORD-11283,2025-03-08,CUST-193,North America,Direct Sales,Hardware & Peripherals,1,319.55,0.0,319.55,248.48,71.07,True
ORD-11284,2025-03-27,CUST-295,APAC,Partner / Reseller,Cloud Services,10,2470.9,15.0,24709.0,9340.0,15369.0,True
ORD-11285,2025-03-21,CUST-204,APAC,Partner / Reseller,Cloud Services,1,1163.29,5.0,1163.29,439.72,723.57,True
ORD-11286,2025-03-19,CUST-274,North America,Inside Sales,Professional Consulting,1,7712.27,0.0,7712.27,4581.09,3131.18,True
ORD-11287,2025-03-31,CUST-114,APAC,Partner / Reseller,Hardware & Peripherals,10,194.81,5.0,1948.1,1514.84,433.26,True
ORD-11288,2025-03-20,CUST-140,EMEA,Direct Sales,Enterprise Software,1,4441.63,0.0,4441.63,1199.24,3242.39,True
ORD-11289,2025-03-30,CUST-264,EMEA,Inside Sales,Cloud Services,1,596.36,0.0,596.36,225.42,370.94,True
ORD-11290,2025-03-08,CUST-296,North America,Inside Sales,Professional Consulting,5,7504.76,0.0,37523.8,22289.14,15234.66,True
ORD-11291,2025-03-13,CUST-289,EMEA,Digital Self-Service,Enterprise Software,1,3496.6,5.0,3496.6,944.08,2552.52,True
ORD-11292,2025-03-20,CUST-181,EMEA,Inside Sales,Enterprise Software,2,2985.88,0.0,5971.76,1612.38,4359.38,True
ORD-11293,2025-03-28,CUST-113,North America,Direct Sales,Enterprise Software,1,2834.42,25.0,2834.42,765.29,2069.13,True
ORD-11294,2025-03-24,CUST-136,North America,Inside Sales,Cloud Services,1,929.35,0.0,929.35,351.29,578.06,True
ORD-11295,2025-03-30,CUST-271,APAC,Partner / Reseller,Professional Consulting,1,7227.73,10.0,7227.73,4293.27,2934.46,True
ORD-11296,2025-03-05,CUST-176,North America,Digital Self-Service,Hardware & Peripherals,5,599.96,15.0,2999.8,2332.64,667.16,True
ORD-11297,2025-03-18,CUST-278,North America,Inside Sales,Cloud Services,1,1846.54,10.0,1846.54,697.99,1148.55,True
ORD-11298,2025-03-20,CUST-270,EMEA,Partner / Reseller,Professional Consulting,1,5582.77,0.0,5582.77,3316.17,2266.6,True
ORD-11299,2025-03-29,CUST-181,North America,Inside Sales,Hardware & Peripherals,2,929.98,15.0,1859.96,1446.3,413.66,True
ORD-11300,2025-03-18,CUST-204,North America,Direct Sales,Professional Consulting,5,2681.64,25.0,13408.2,7964.47,5443.73,True
ORD-11301,2025-03-29,CUST-248,North America,Partner / Reseller,Professional Consulting,2,5805.76,10.0,11611.52,6897.24,4714.28,True
ORD-11302,2025-03-09,CUST-196,North America,Partner / Reseller,Cloud Services,1,1546.78,25.0,1546.78,584.68,962.1,True
ORD-11303,2025-03-24,CUST-104,North America,Digital Self-Service,Cloud Services,3,430.18,5.0,1290.54,487.82,802.72,True
ORD-11304,2025-03-30,CUST-205,North America,Digital Self-Service,Enterprise Software,10,3096.7,10.0,30967.0,8361.09,22605.91,True
ORD-11305,2025-03-16,CUST-145,EMEA,Digital Self-Service,Cloud Services,1,2006.67,0.0,2006.67,758.52,1248.15,True
ORD-11306,2025-03-22,CUST-268,EMEA,Inside Sales,Enterprise Software,1,2856.33,5.0,2856.33,771.21,2085.12,True
ORD-11307,2025-03-25,CUST-122,APAC,Direct Sales,Cloud Services,3,2342.78,0.0,7028.34,2656.71,4371.63,True
ORD-11308,2025-03-03,CUST-292,EMEA,Direct Sales,Cloud Services,1,1263.69,5.0,1263.69,477.67,786.02,True
ORD-11309,2025-03-19,CUST-207,North America,Inside Sales,Cloud Services,1,468.53,5.0,468.53,177.1,291.43,True
ORD-11310,2025-03-06,CUST-347,APAC,Inside Sales,Enterprise Software,1,2984.38,5.0,2984.38,805.78,2178.6,True
ORD-11311,2025-03-29,CUST-340,North America,Partner / Reseller,Cloud Services,1,2047.73,5.0,2047.73,774.04,1273.69,True
ORD-11312,2025-03-11,CUST-303,APAC,Partner / Reseller,Professional Consulting,3,3586.99,0.0,10760.97,6392.02,4368.95,True
ORD-11313,2025-04-01,CUST-195,APAC,Digital Self-Service,Cloud Services,1,432.61,0.0,432.61,163.53,269.08,True
ORD-11314,2025-03-21,CUST-149,EMEA,Inside Sales,Hardware & Peripherals,10,403.92,10.0,4039.2,3140.88,898.32,True
ORD-11315,2025-03-28,CUST-199,LATAM,Partner / Reseller,Hardware & Peripherals,5,600.56,5.0,3002.8,2334.98,667.82,True
ORD-11316,2025-03-13,CUST-305,North America,Direct Sales,Cloud Services,1,1318.54,5.0,1318.54,498.41,820.13,True
ORD-11317,2025-03-28,CUST-314,EMEA,Digital Self-Service,Enterprise Software,3,4096.25,0.0,12288.75,3317.96,8970.79,True
ORD-11318,2025-03-05,CUST-139,North America,Direct Sales,Enterprise Software,2,1243.84,5.0,2487.68,671.67,1816.01,True
ORD-11319,2025-03-03,CUST-261,APAC,Partner / Reseller,Professional Consulting,1,2783.29,0.0,2783.29,1653.27,1130.02,True
ORD-11320,2025-03-31,CUST-285,APAC,Inside Sales,Enterprise Software,3,1936.55,10.0,5809.65,1568.61,4241.04,True
ORD-11321,2025-03-24,CUST-105,EMEA,Direct Sales,Enterprise Software,1,1515.26,0.0,1515.26,409.12,1106.14,True
ORD-11322,2025-04-01,CUST-329,North America,Direct Sales,Cloud Services,1,624.86,5.0,624.86,236.2,388.66,True
ORD-11323,2025-03-14,CUST-303,North America,Direct Sales,Hardware & Peripherals,1,368.37,5.0,368.37,286.44,81.93,True
ORD-11324,2025-03-23,CUST-180,EMEA,Inside Sales,Enterprise Software,1,3811.88,10.0,3811.88,1029.21,2782.67,True
ORD-11325,2025-03-08,CUST-261,EMEA,Direct Sales,Enterprise Software,2,4633.83,0.0,9267.66,2502.27,6765.39,True
ORD-11326,2025-03-13,CUST-239,North America,Digital Self-Service,Hardware & Peripherals,2,658.11,15.0,1316.22,1023.49,292.73,True
ORD-11327,2025-03-09,CUST-294,North America,Digital Self-Service,Cloud Services,1,1525.5,0.0,1525.5,576.64,948.86,True
ORD-11328,2025-03-09,CUST-277,LATAM,Digital Self-Service,Enterprise Software,1,1726.55,0.0,1726.55,466.17,1260.38,True
ORD-11329,2025-03-09,CUST-175,EMEA,Inside Sales,Hardware & Peripherals,2,515.98,5.0,1031.96,802.45,229.51,True
ORD-11330,2025-03-15,CUST-316,APAC,Digital Self-Service,Hardware & Peripherals,1,412.6,25.0,412.6,320.84,91.76,True
ORD-11331,2025-04-05,CUST-303,North America,Inside Sales,Cloud Services,1,2009.54,5.0,2009.54,759.61,1249.93,True
ORD-11332,2025-04-16,CUST-259,North America,Inside Sales,Cloud Services,3,1968.87,5.0,5906.61,2232.7,3673.91,True
ORD-11333,2025-04-20,CUST-215,North America,Direct Sales,Enterprise Software,3,4612.0,25.0,13836.0,3735.72,10100.28,True
ORD-11334,2025-04-10,CUST-265,LATAM,Digital Self-Service,Cloud Services,3,1016.29,0.0,3048.87,1152.47,1896.4,True
ORD-11335,2025-04-05,CUST-191,North America,Partner / Reseller,Enterprise Software,2,2426.19,5.0,4852.38,1310.14,3542.24,True
ORD-11336,2025-04-13,CUST-276,North America,Digital Self-Service,Enterprise Software,1,2394.92,0.0,2394.92,646.63,1748.29,True
ORD-11337,2025-04-20,CUST-198,North America,Partner / Reseller,Professional Consulting,2,7392.46,5.0,14784.92,8782.24,6002.68,True
ORD-11338,2025-04-05,CUST-306,APAC,Direct Sales,Cloud Services,5,1904.16,5.0,9520.8,3598.86,5921.94,True
ORD-11339,2025-04-22,CUST-181,North America,Direct Sales,Cloud Services,1,1988.02,10.0,1988.02,751.47,1236.55,True
ORD-11340,2025-04-17,CUST-215,North America,Digital Self-Service,Enterprise Software,1,2242.78,5.0,2242.78,605.55,1637.23,True
ORD-11341,2025-04-09,CUST-319,EMEA,Direct Sales,Cloud Services,2,998.58,15.0,1997.16,754.93,1242.23,True
ORD-11342,2025-04-11,CUST-236,LATAM,Direct Sales,Enterprise Software,1,4874.04,0.0,4874.04,1315.99,3558.05,True
ORD-11343,2025-04-02,CUST-285,North America,Digital Self-Service,Enterprise Software,3,1561.46,10.0,4684.38,1264.78,3419.6,True
ORD-11344,2025-04-14,CUST-112,North America,Inside Sales,Enterprise Software,1,4143.53,5.0,4143.53,1118.75,3024.78,True
ORD-11345,2025-04-22,CUST-258,North America,Partner / Reseller,Hardware & Peripherals,1,277.48,0.0,277.48,215.77,61.71,True
ORD-11346,2025-04-02,CUST-285,North America,Partner / Reseller,Enterprise Software,3,4975.45,0.0,14926.35,4030.11,10896.24,True
ORD-11347,2025-04-25,CUST-101,LATAM,Direct Sales,Hardware & Peripherals,3,537.32,0.0,1611.96,1253.46,358.5,True
ORD-11348,2025-04-27,CUST-167,North America,Inside Sales,Enterprise Software,1,1382.41,0.0,1382.41,373.25,1009.16,True
ORD-11349,2025-04-07,CUST-181,APAC,Inside Sales,Hardware & Peripherals,1,762.63,5.0,762.63,593.02,169.61,True
ORD-11350,2025-04-23,CUST-269,EMEA,Digital Self-Service,Enterprise Software,2,3204.84,0.0,6409.68,1730.61,4679.07,True
ORD-11351,2025-04-25,CUST-282,North America,Partner / Reseller,Cloud Services,2,592.78,5.0,1185.56,448.14,737.42,True
ORD-11352,2025-04-25,CUST-226,North America,Direct Sales,Professional Consulting,1,6169.79,5.0,6169.79,3664.86,2504.93,True
ORD-11353,2025-04-16,CUST-153,APAC,Digital Self-Service,Professional Consulting,1,3127.5,10.0,3127.5,1857.74,1269.76,True
ORD-11354,2025-04-11,CUST-127,LATAM,Partner / Reseller,Professional Consulting,3,5931.74,15.0,17795.22,10570.36,7224.86,True
ORD-11355,2025-04-14,CUST-299,North America,Direct Sales,Hardware & Peripherals,1,1061.25,0.0,1061.25,825.23,236.02,True
ORD-11356,2025-04-07,CUST-126,North America,Direct Sales,Cloud Services,2,2398.14,10.0,4796.28,1812.99,2983.29,True
ORD-11357,2025-04-09,CUST-221,EMEA,Inside Sales,Enterprise Software,1,2951.22,0.0,2951.22,796.83,2154.39,True
ORD-11358,2025-04-05,CUST-138,North America,Inside Sales,Hardware & Peripherals,1,238.27,5.0,238.27,185.28,52.99,True
ORD-11359,2025-04-03,CUST-197,APAC,Inside Sales,Cloud Services,1,1176.54,0.0,1176.54,444.73,731.81,True
ORD-11360,2025-04-08,CUST-226,EMEA,Direct Sales,Cloud Services,1,1647.5,5.0,1647.5,622.75,1024.75,True
ORD-11361,2025-04-22,CUST-329,North America,Digital Self-Service,Enterprise Software,1,1622.11,0.0,1622.11,437.97,1184.14,True
ORD-11362,2025-04-19,CUST-283,North America,Inside Sales,Enterprise Software,2,2060.57,0.0,4121.14,1112.71,3008.43,True
ORD-11363,2025-04-25,CUST-143,APAC,Digital Self-Service,Professional Consulting,1,6150.1,5.0,6150.1,3653.16,2496.94,True
ORD-11364,2025-04-24,CUST-228,APAC,Inside Sales,Cloud Services,1,1941.15,10.0,1941.15,733.75,1207.4,True
ORD-11365,2025-04-29,CUST-117,North America,Digital Self-Service,Hardware & Peripherals,1,400.55,15.0,400.55,311.47,89.08,True
ORD-11366,2025-04-06,CUST-105,North America,Digital Self-Service,Hardware & Peripherals,1,849.33,15.0,849.33,660.44,188.89,True
ORD-11367,2025-04-07,CUST-348,EMEA,Direct Sales,Cloud Services,2,2191.49,5.0,4382.98,1656.77,2726.21,True
ORD-11368,2025-04-09,CUST-274,LATAM,Partner / Reseller,Cloud Services,1,494.87,5.0,494.87,187.06,307.81,True
ORD-11369,2025-04-07,CUST-305,APAC,Inside Sales,Professional Consulting,1,6651.54,5.0,6651.54,3951.01,2700.53,True
ORD-11370,2025-04-13,CUST-193,EMEA,Digital Self-Service,Hardware & Peripherals,1,420.21,0.0,420.21,326.76,93.45,True
ORD-11371,2025-04-12,CUST-330,APAC,Inside Sales,Hardware & Peripherals,3,963.25,0.0,2889.75,2247.07,642.68,True
ORD-11372,2025-04-23,CUST-205,APAC,Partner / Reseller,Cloud Services,1,1743.58,0.0,1743.58,659.07,1084.51,True
ORD-11373,2025-04-02,CUST-192,North America,Direct Sales,Enterprise Software,10,4015.85,0.0,40158.5,10842.8,29315.7,True
ORD-11374,2025-04-14,CUST-273,EMEA,Inside Sales,Cloud Services,3,2427.45,25.0,7282.35,2752.73,4529.62,True
ORD-11375,2025-04-30,CUST-327,North America,Inside Sales,Cloud Services,2,957.15,15.0,1914.3,723.61,1190.69,True
ORD-11376,2025-04-10,CUST-187,APAC,Direct Sales,Enterprise Software,1,1356.18,5.0,1356.18,366.17,990.01,True
ORD-11377,2025-04-16,CUST-128,LATAM,Inside Sales,Cloud Services,1,2064.3,15.0,2064.3,780.31,1283.99,True
ORD-11378,2025-04-06,CUST-259,EMEA,Partner / Reseller,Cloud Services,5,715.48,0.0,3577.4,1352.26,2225.14,True
ORD-11379,2025-04-11,CUST-155,North America,Direct Sales,Enterprise Software,1,2319.96,0.0,2319.96,626.39,1693.57,True
ORD-11380,2025-04-11,CUST-112,North America,Digital Self-Service,Enterprise Software,3,2538.57,15.0,7615.71,2056.24,5559.47,True
ORD-11381,2025-04-27,CUST-139,LATAM,Digital Self-Service,Professional Consulting,2,5991.96,0.0,11983.92,7118.45,4865.47,True
ORD-11382,2025-04-25,CUST-156,North America,Digital Self-Service,Enterprise Software,1,3423.85,0.0,3423.85,924.44,2499.41,True
ORD-11383,2025-04-23,CUST-125,APAC,Digital Self-Service,Cloud Services,5,1287.38,5.0,6436.9,2433.15,4003.75,True
ORD-11384,2025-04-07,CUST-248,North America,Partner / Reseller,Cloud Services,1,1825.74,0.0,1825.74,690.13,1135.61,True
ORD-11385,2025-04-15,CUST-245,LATAM,Inside Sales,Cloud Services,1,1032.23,5.0,1032.23,390.18,642.05,True
ORD-11386,2025-04-14,CUST-234,North America,Digital Self-Service,Professional Consulting,1,7003.11,5.0,7003.11,4159.85,2843.26,True
ORD-11387,2025-04-23,CUST-207,LATAM,Inside Sales,Professional Consulting,1,4810.27,0.0,4810.27,2857.3,1952.97,True
ORD-11388,2025-04-19,CUST-135,EMEA,Digital Self-Service,Enterprise Software,1,4113.72,10.0,4113.72,1110.7,3003.02,True
